,F1,F2,F3,F4,F5,F6,F7
CDKN2AIP,0.4022770608565235,-0.3876038130254656,0.3022613962100657,0.008307873396254726,0.5346632283691928,0.15463354747728145,0.017280889772408135
CDKN3,0.15146028193731903,-0.7434001943215315,0.14327860636741702,0.20175047204303434,-0.32655565937915015,0.40019919502926293,0.04669174833157116
CDS2,0.2843859611765575,-0.8783042106285512,-0.20561868996478233,0.04537642813981556,0.4563662913426883,-0.4310269240855276,0.1772388584893168
CDV3,0.25113018326999664,-0.9346988572403984,-0.510841027630868,-0.41215230755516097,-0.09806250563596793,-0.6439823444268671,-0.08905591427524745
CDX4,-0.01718975137105549,0.006531453594287756,-0.005532062338496674,-0.0012247019772040806,0.019313518170243293,0.0025673093204351635,-0.005687714884235415
CEBPG,0.3222512737099911,-0.6596075019901582,-0.10251560396336325,0.20994030482458098,-0.5402892501982888,-0.555149982260141,0.08111655658158355
CECR2,0.3418406950665491,-0.5565912385499935,0.8266395544251924,-0.27621628802210146,-0.08235722309366302,-0.847981043609463,0.030129216883753585
CENPC,0.31213795762033447,-0.5513530478766041,0.07879975026802134,-0.6390494968823599,-0.20184902557111198,-0.42156355734993106,-0.2417114602239143
CENPI,0.08485928249175144,-0.6473812299417979,0.21351342264988996,-0.04269540515332395,0.41953412439823395,0.6171397265214276,-0.2742189841613256
CENPK,0.03618265816156235,-0.5911432171805908,0.19241978962265222,-0.22804645732839654,0.1937031581350421,0.3483392376064434,-0.21632330692458973
CENPQ,0.2216952819229995,-0.5642124509112668,0.2505878034000041,0.002124189445193121,0.18569213653455172,-0.2706509705162218,0.021804286780325127
CENPT,0.018637740574706397,-0.4110680570956507,0.5851939006830168,0.026604202119105316,0.4385852492935584,0.1558094858731256,-0.2197879518841281
CENPU,0.32646902625991425,-0.3957864367410768,0.2969088805137279,0.28866688858192974,-0.05647174605343044,-0.31906121079708616,-0.015598614635664945
CEP120,0.17647641348348242,-0.6436841645382808,-0.3122900321530161,0.0553532143599199,0.32519996250683997,0.01848855610946954,-0.09147820343179171
CEP128,0.0818624244334898,-0.7076633418159387,0.08932094011596241,-0.16346227251246395,0.2021195019679156,-0.0027274271413598567,-0.02061777813658068
CEP152,0.27442108880348837,-0.7679575192338195,0.39191739124103425,0.1293385197005247,-0.31518336417092463,-0.5512565153814009,0.11673224531941932
CEP162,0.2232836573938172,-0.4711227110993288,0.47741520012540706,-0.5483482991466495,-0.01675221400175709,-0.5216059801285965,-0.17777254852366792
CEP164,0.27184846568579357,-0.702945573858937,0.6182213059802382,-0.01731898446131057,-0.5332263819270328,-0.44616209626223713,-0.018202657362454622
CEP170,0.26842314521373567,-0.8582785404321576,0.010300977912898357,0.19858155005084616,0.10032311167646801,-0.17064207030387704,-0.08795614002544333
CEP290,0.46976492051075597,-0.3042789785639836,0.32798926054454236,-0.09018092377410501,-0.5929579419424437,-0.1063007660637313,0.2151239462317239
CEP55,0.1455593951454191,-0.5490129187101015,0.5630343637468478,0.043146258197795925,0.5423526731927497,0.13640306557859794,-0.28839270637118664
CEP63,0.10908674208686728,-0.7800152658673255,-0.23066615898246257,-0.02258513181820809,0.1354892265467402,-0.450347877871329,-0.4503231366927353
CEP78,0.08823451553838431,-0.7176312370685979,0.06207313409205471,-0.012662792767823536,0.22142699822433626,-1.2159226473904354,-0.40602448590533785
CEP83,0.13963741368770077,-0.6974849207138796,0.39521385734035613,-0.2609203056877875,0.03978553948987138,-0.18831359782330342,-0.15219511622782195
CEP85L,0.0406786822674564,-0.7911500916105638,0.2195062685405594,0.09130440902752833,0.12409162530717578,-1.1929706329309568,-0.147946501704394
CEP89,0.3985738792294433,-0.38376466798098813,0.2629543604633392,0.4163485171824478,-0.01126746592747425,0.3882350973276212,0.05574417125911844
CEPT1,0.21825066307804536,-0.3786570495749785,-0.0166751463911974,0.15671968742220188,-0.5658932341265756,0.7847594545308486,-0.011384752368818979
CERS4,0.39283059824863775,-0.4942386227040141,0.1832025656095742,0.025075335604531727,0.49797842232500716,0.4547959625698323,0.5127713788357751
CETN3,0.35769247207665644,-0.548153757197798,-0.16631129455715607,0.13843198660885017,-0.4412901615182482,-0.11201240454194156,0.00636179648268589
CFAP97,0.15758920745240879,-0.6288863358559659,0.45443387742177926,0.02036949215759193,0.4279557352665419,0.5561810150225994,0.022833853935544456
CFL2,0.32070307752372845,-0.9126966174180682,-0.41521187173359864,0.08487044671932364,0.3932753540796094,-0.6388384624929864,-0.283799985151479
CFLAR,0.3751105548973921,0.07858542231910154,-0.8472651930810694,0.12296609377713544,-0.20314010120889966,-0.053576877527312536,-0.01583860504476716
CGN,0.1316279104094497,-0.33938050639868866,0.3009022556054359,0.04313729164263531,0.07599126560962507,0.47110229109325413,-0.1956043344395947
CHAF1A,0.35808755936691783,-0.5414763102170811,0.5914268540231509,-0.3230952284418196,-0.74028466631048,-0.3747797027802698,0.24133770720725503
CHAF1B,0.22155720424597647,-0.7486753778236774,0.2832141502911859,0.014195651961008407,0.5093791650475931,0.3301535993399345,0.13500334346423523
CHCHD3,0.45007431417335286,-0.4283046559651265,-0.2956386207398009,0.4126309445975682,0.10685246949650899,-0.045808103077206196,0.09493053561279172
CHCHD4,0.42478989096471975,-0.31760198494218866,-0.34782559485933234,0.19570742684009704,0.20395142284335702,-0.15868413295578696,0.1837347642187848
CHD1L,0.2224981512030449,-0.539610417294643,0.2782935769308134,-0.006416170679710478,-0.6223826945932529,-0.5666110038077116,-0.14172657156179638
CHD6,0.2662920817134763,-0.5633374422651704,0.3698529607804508,-0.1516402476075211,-1.030426814293961,-0.721644284809455,0.13688473875038687
CHD8,0.1688025924181943,-0.6935197854405082,-0.023528677294740025,0.07710468116143944,-0.0366390060458681,-0.5444212692294189,-0.06857497050988959
CHID1,0.28663295560271607,-0.7071503230355835,-0.5630633616990264,0.34967897511210394,-0.07088477440154282,-0.2934911697535343,0.1285720384926978
CHL1,0.2713293428835784,-0.696425823048192,0.7041546732151863,0.13350519245763445,-0.5990920321382114,-0.048711149768869665,0.28292185453108093
CHODL,0.4315318513128677,-0.6410865904497105,0.5786213308981125,0.05065298827379472,-0.6361765827540026,-0.09403466540449325,0.039853185912325936
CHPT1,0.10691104309660775,-0.6784880766802113,0.1180296986421106,-0.19907521457730334,0.19138998470968668,0.6344038166290695,-0.20010197930829432
CHST10,0.18418631055140824,-0.663571631124032,0.7124639729271491,0.4320631440939008,-0.4955036871727086,-1.1107301850185338,0.05264993782542311
CHSY1,0.31307999734947667,-0.7351309884102374,-0.06992412074968332,-0.5182287359774886,-0.3604169348684817,-0.3980885771877736,0.042832066078267
CHTOP,0.5074395615025147,-0.7134335473839588,-0.3006004706435137,0.007761197000630787,0.6390631692849845,-0.37414829242098113,0.08850386645685258
CHUK,0.08186634974644487,-0.47132881272239235,-0.20668612599598252,0.47220410334467333,-0.272604299683705,-0.6561246250774414,-0.2163820209383358
CHURC1,0.2598393190460626,-0.7504035322823877,-0.06499273010921515,0.15736648259767638,0.5385554376717473,-0.22849124710671612,-0.05143775810750546
CIAO1,0.0844207191318822,-0.5706055581657016,-0.562133724217444,-0.007103453557316565,0.058104343449653616,-0.7125378661094851,-0.13704894526523928
CIAPIN1,0.1351962101062307,-0.7011407043413203,-0.4042324100870091,0.09962536293779216,-0.3903744283662583,0.912592082265527,-0.18966670463190458
CITED2,0.221575792430469,-0.28681129725748805,-0.8361022739822873,-0.04682696567323176,0.02616716505113774,1.0039105141826368,0.07031869023122721
CIZ1,0.037835428235822345,-0.3167925664349237,-0.08521936935367339,-0.2925667103543688,0.016158152128186155,0.5123194998777861,-0.06945655090705798
CKAP2,0.31462379688208236,-0.7002736371391586,0.6509052552312914,-0.45153676610260746,-0.031215182686597197,-0.5238351155636111,0.03527361171777479
CKAP2L,0.19507924763326956,-0.6941238607953557,0.30249051292729856,0.6292252873665128,-0.24705114323220592,0.35162220581917575,-0.5007683587987544
CLCC1,0.4636230676379085,-0.5655726555977438,0.3734434593839427,-0.6057437252480657,0.09981714571899539,-0.03403221086939945,0.21184931428451825
CLCN5,-0.001926076468653591,-0.5339052010093606,0.08703864127980784,-0.2629150028767528,0.15074039880859605,0.2677901717912538,-0.23102625415443437
CLDN4,-0.022331075645059505,-0.2911017940252237,0.20839071442980073,-0.01670180147302004,0.1499819040265945,0.24000853368823194,-0.04241471614052648
CLDN6,0.008320000808675385,-0.44028493422853515,-0.027298054189553167,-0.033357078668831,0.07839306481441827,0.0069739035614707475,-0.12697884307297386
CLDN7,-0.022877109177517205,-0.4026537736269966,0.2686695076999234,-0.04163058401453336,0.12972410049393984,0.026384422882378748,-0.1453372070955654
CLDN8,-0.06341951629209205,-0.1630293969205254,0.16848242075252806,-0.07788636529232015,0.07301025547849699,-0.1971025423478183,-0.13790990069819187
CLDND1,0.29857013962316126,-0.8746214232877606,-0.4645789581064663,0.14556666537724644,0.2656169215789877,-0.08793712593090838,0.11914787952625827
CLDND2,0.01149344666316821,-0.20321639189130813,0.043222467035736546,-0.01470936929498296,0.0788580496018905,0.18520948364312134,-0.060761901475639875
CLIC6,-0.038310472044518616,0.012698639294507291,-0.01545671268780603,-0.0047043352806832705,0.043656867135917626,0.005982962777406898,-0.017342367720857378
CLIP1,0.32301119570885467,-0.7455292747613083,0.3592657290282307,-0.19929006691029036,-0.13455170343758982,-0.7801135673828551,0.11432166284724815
CLK1,0.3141541315390374,-0.4738220277548801,-0.3826917813953352,-0.04839271053356318,-0.07760201690941827,-0.6056978427101031,-0.06674711124151098
CLK3,0.08775542179938914,-0.5819437633336684,0.05418539167029048,-0.4436956705323521,-0.14601312781125894,0.43783663022177066,-0.19826214952862345
CLK4,0.21095744652545204,-0.7373116572065244,0.04449933662451116,-0.007681120294160835,0.32101414542137896,1.0539816114239628,-0.03321642506594779
CLN6,0.20542936421547417,-0.6949891153968155,0.1552180967703032,0.320983767436651,-0.08258455684382884,0.6932808320969513,-0.00885525890086598
CLOCK,0.38319543664324873,-0.5598013532196646,0.36760524134789474,-0.41705293891848755,0.2342886124365585,-0.5307121371266456,0.1287699547937093
CLPTM1,0.08544784657265257,-0.6146196676062777,-0.16640126955089724,0.17871765018979519,-0.08019481857631401,-0.6101806279918216,0.15689837863721612
CLPX,0.2184647140676164,-0.9278911178991427,-0.35334681676238544,0.0009586158669873811,0.1710891535088541,-0.3955184989036724,-0.056311357184828874
CLU,0.30243982133033737,-0.6187751144129915,-1.0395734354894413,0.038121203653849474,-0.30936942623770713,-0.4494274321358246,0.12215569180084844
CLUH,0.4489908031027934,-0.3824778063089855,0.36490462247327493,0.12108351617352754,0.210076202259478,-0.6504824864640119,0.10501641342729048
CMSS1,0.010720172093919504,-0.569208980421536,-0.10369799086344515,-0.30445616602969455,0.026398466268977128,0.3688515232371278,-0.0749667585665768
CMTM8,0.24690531507134716,-0.5802445176376545,0.5173503631424996,0.0031394077932401492,-0.40684140854191403,-0.38277215195915504,0.09763187856221603
CNDP2,0.47850659569978843,-0.29485930435130736,-0.8184308254458291,0.19547430056360396,0.22992190980732446,-0.11396096445647033,0.013611416664566545
CNNM2,0.427634839740648,-0.8325548222834573,0.6609734416043737,0.05822163737244873,-0.5266041414120098,-0.3106585967437953,0.08881900534953412
CNOT11,0.2858711790535485,-0.7483769095960501,-0.015680972213732127,0.5070055042810193,0.3934156542839931,-0.22384243332085108,0.010325093080190717
CNOT2,0.22338404269926043,-0.7138398052949143,-0.27133435372641546,-0.04653887517324548,0.3253857779343183,0.7449064732875156,-0.0980509126658149
CNOT4,0.2977381554430345,-0.7016520532341259,0.5161137964540758,-0.3688655595953117,0.09443337245097536,-0.119971570952408,0.14661315386354384
CNOT6L,0.3590176130973231,-0.7285603845727004,0.25818971615352304,-0.4367202653497903,0.14507632768257092,-0.3051276727186048,0.19313873829952646
CNOT7,0.5636421040662426,-0.6500374516422014,0.0690710206078719,0.2701757882590152,-0.38765341261474745,-0.2890832739733307,0.03635334666069405
CNOT8,0.04110451680054785,-0.5466583640945847,0.1784662745420283,-0.1825956538230632,0.14129978874798588,0.32913673374208235,-0.10117241350739767
CNOT9,0.1792114255507929,-0.9759087073605773,-0.48557335247986855,-0.04192188737033276,0.06198745090322289,0.2713212529543446,-0.02508758543008485
CNP,0.37289352680598614,-0.6566823322678441,0.42873607926960683,-0.028324750750279813,-0.668336927575802,0.7770245307706283,0.1406077171788863
CNPY3,0.1577252025371367,-0.5699168672973395,-0.6965928457725136,-0.15523440771038535,0.10676145894833725,1.247264639299373,-0.042469810650742325
COA4,0.4395860954715408,-0.13866962704678534,0.2733077268919536,0.7279618620407438,0.07840608893359155,-0.0679178392596496,-0.03832986269669875
COBLL1,0.2804354177763902,-0.6978513882499671,0.6139412840989732,-0.004945839537936181,-0.5809599899306215,-0.6040379220267686,-0.1419705116302573
COG2,0.14910838462604378,-0.4689174863588025,0.14603502760568948,0.2775717099876077,-0.1799411558100871,0.8840456900768217,-0.05395338303421587
COG3,0.4356664372372233,-0.5640153642248181,0.5840457430053202,0.16630896291359148,-0.4213533188624584,-0.10655528539174373,0.041638859535522675
COG6,0.2778223982493009,-0.9321772410236547,0.037523705673541505,0.5520024934747947,0.011786186220634012,0.5498515008213074,0.14873442305930298
COL4A2,0.3565642587326132,0.008111972466982673,-1.2514495727062158,0.1406625451436975,-0.5941406555858549,-0.5146415383436231,0.014373216447187604
COMMD1,0.07798415941709075,-0.418385983095053,-0.17903494610919563,0.11878811186989177,-0.32414709308772444,0.8034149399980158,0.15381347754706295
COMMD10,0.028288827572659523,-0.5641257417048072,-0.32400120077941647,-0.015249029723159217,-0.10166694127340987,-0.01857658427285623,-0.09853050954391325
COMMD2,0.2961303046488379,-0.7531855908566395,-0.461654778684074,-0.03852569475365409,0.18658339431802046,0.019364124911096472,0.0053412721976012255
COMMD3,0.318079274524596,-0.5951327593095336,-0.5812616059671348,0.4995959731565312,-0.37037404180333156,0.23658197889532911,-0.021687011557531846
COMMD4,0.22000170694246904,-0.7812966037450841,-0.048368937409668064,-0.27476785616257904,-0.4880607965197983,1.1817901471816072,0.37419808622727907
COMMD9,0.25840313809625626,-0.7311919311225452,-0.18275065543569022,0.5735785788778786,-0.46813207851868627,-0.05138844803119732,-0.14164403172208412
COPA,0.29444645844071843,-0.8944920957656716,-0.4882687433799894,-0.010865596023104919,0.2098038195863199,-0.08414330398566984,-0.43970764848352056
COPG1,0.2285743062208638,-0.7455921754790407,-0.35889564855331474,0.07028235134988435,0.21486745326326112,-0.29801944738864883,-0.14950758852240242
COPG2,0.3287674239316466,-0.7235207755997817,0.591735220738575,-0.1418457046143682,0.21228810137263684,0.39076764989178864,0.2038387655844713
COPS5,0.4912680140443141,-0.21506342310391602,-0.40734591363566675,0.5566710667888988,-0.08005605946651938,0.11355753660179264,0.009042280885354097
COQ10B,0.4416321093940974,-0.45069653643640395,-0.020731558711454566,-0.434269664569711,0.10572188730947617,-1.1232177049381011,0.2618422921894015
COQ5,0.14133726027253693,-0.6917722720451834,-0.10720033497483952,-0.05873200388072631,0.20132921022840933,-0.7269575553215415,-0.16790776130684315
COQ6,0.21260625177126213,-0.3736695055642776,0.08540211058293103,-0.23127548525381939,0.010398382796447787,0.7912725318203002,0.19710311497901575
COQ9,0.32483890977429647,-0.15638759434935773,-0.4441836512304262,-0.11520535515379343,0.3143166887530804,0.6411348032267522,-0.07619056442573388
CORO1B,0.20946399709794034,-0.5693830758916378,-0.9561708333979781,0.014939141076756908,-0.21473719994627233,-0.15919999295323303,-0.20612006084209908
CORO1C,0.2879620135985754,-0.9037346531214673,-0.0042994194999692245,-0.39739615092441727,0.14557494332314524,0.2115246734385803,0.15156597568818816
COX15,0.15096984852375958,-0.7406875984551504,-0.23374652544157737,-0.05661032585028458,0.27290843875041043,1.1437363290472966,0.2821799824088171
CPD,0.32800160105791637,-0.6567540761790329,-0.09444185900628968,0.832435371297721,-0.2052006727602185,-0.008274194683361836,-0.01930582109259803
CPEB4,0.3011211923289384,-0.49633332642153916,0.47755604566559534,-0.22379599435647113,0.08827152334643729,0.6632321278349392,0.05553832111977083
CPPED1,0.03807410819437657,-0.49143281842159875,-0.8033075009767923,-0.1630007440977697,-0.0777521723537947,0.9473728537790403,0.05751381225037926
CPSF3,0.18854518203785697,-0.6924615242317872,-0.27315654233359793,-0.06582076219241176,0.3037596797053307,-0.09883357730380424,-0.2209793893790105
CPT1A,0.06974229055152195,-0.31606491655302293,-0.456951030811254,0.018494190602412818,-0.1360337984001812,-0.037759072842694995,-0.08885250489718828
CRABP2,0.013108182182441901,-0.25078037209694504,-0.175958118328725,-0.02917451759495562,0.05981700021971536,0.1488032473799541,-0.07869083445141649
CRADD,0.0253927343095027,-0.8494464581061432,-0.1659242966159173,-0.24211184030209273,0.02873448132075597,0.11112966368286332,0.02011563221603512
CRAT,0.23876241861930125,-0.6255219250878863,-0.8458726871320408,0.0023382088838214427,0.20836659824555162,-0.24849746397087774,-0.0016282001448597065
CREB3,0.21134905683698232,-0.5433032054174873,-1.0529680298145423,-0.0071286109783027015,0.034912373711855245,-0.23572383315817805,-0.1648595467740583
CREBBP,0.235086424739512,-0.6009427081536954,0.43470841250515785,-0.5492998595880013,-0.284201816029684,0.24465152076201435,0.031796788188958924
CREG1,0.4298678248894899,-0.7129818535598065,-0.5800136191583471,0.1346992058063011,0.5426669012542054,-0.4513999403863423,0.004402478192828092
CRELD2,0.33344873574152645,-0.7111349347707099,-0.2028161724342773,-0.2960828867586463,-0.36812567914789085,-0.45824317185283514,0.028864204242948388
CREM,0.3560208715150105,-0.7217776396182491,-0.06295034160812138,-0.5130914188023677,-0.14772317055512862,-0.9029851352844915,0.20735474466335657
CRKL,0.3208067777839694,-0.7209653108561158,0.34374008243072074,0.03816646491674066,0.34288432274842967,-0.030816770025260936,0.1290818503817994
CRLF3,0.3177044641445742,-0.8141327944346624,0.22420913502564377,-0.4828088739014418,0.004154987270909995,-0.049769783247897076,0.05786451842013237
CROT,0.3296487179656336,-0.49385811763875437,-0.025564748239492927,-0.044107751480013835,0.4352043065654871,0.24452935064455458,0.14379651849986808
CRYM,-0.012209779468373297,-0.4589213685008517,0.28619916814311097,0.0831090310278028,0.13477752715142902,-0.0005127390979093814,0.1400840030335268
CRYZ,0.14268830005552408,-0.6055107834553742,-0.038634086245744624,-0.008555361899934168,0.3338771896584066,0.8041150701506946,-0.05766170172402626
CSDE1,0.3907586288314113,-0.8775401716605988,-0.03945523651846107,-0.11838668416141726,-0.2714000606989819,0.22268768422158092,0.03801066165160689
CSE1L,0.1918311744887066,-0.871659791137399,-0.3513383909378923,-0.16494425631504459,0.30486561370416143,1.0112563232154166,0.1643658747054611
CSNK1G3,0.23330845511854187,-0.9053150719142026,-0.04462314830063747,-0.006991484053042851,0.5096956025642435,0.1574775922728747,-0.12032501417395601
CSNK2A1,0.51609493835131,-0.4802959730266165,0.033241947625199685,-0.5226734323346651,0.09819212987113624,-0.6229731315263537,0.027151245204056096
CSPP1,0.3378412093403854,-0.6797752334749412,0.3195425105294744,-0.31143200167917545,-0.3678406860238245,-0.1863204985675873,0.11062150559890174
CSRNP1,0.1263605642579654,-0.6421331001051489,-0.039500789163295684,0.22904402438294805,0.14457194171168958,-1.140434215373629,-0.22635638225253235
CSTF1,0.3922241506894781,-0.7809723286508742,0.20905332552886402,-0.0048147323557893,-0.5760036396156742,-0.0839677087688439,0.16042725719107281
CSTF2,0.06057397101488659,-0.6382210580221913,0.01150039888294503,-0.11465655880646404,-0.11309993325996952,0.5219533583162574,0.01779665883385727
CTBP2,0.5146913558015012,-0.23918896407608256,0.5278624870622745,-0.33040537894706423,-0.04325329896004701,-0.29399291205737393,0.10065878609061314
CTBS,0.49402216001197696,-0.4662303715052372,0.7762747615749588,-0.03295114149090593,-0.8324507964070637,0.2758187887535755,0.1647602224536859
CTH,-0.01676251926116686,-0.544471942493301,0.25617500124151943,-0.11548147406704898,0.1516186247286682,-0.00013608067998562218,-0.15402703791109576
CTNNB1,0.47800186362958963,-0.7842371817530736,-0.34055029398516007,0.30276805513866006,-0.4465464083160363,-0.31881305517095304,-0.17402171557405768
CTNND1,0.5393805753667724,-0.6035386414413996,0.3365240121897913,0.0427409093642451,-0.0588749040171388,0.11743170498817962,0.10930510756923131
CTR9,0.3161795435373592,-0.6789131910995514,0.195348525253544,0.13277901759496769,-0.3035083667034376,0.6674913076277564,0.02586413073345425
CTSB,0.6266302445191658,-0.6079636896591736,-0.14065408056036627,0.137748955798155,-0.7466469511734279,-0.5158107505239671,0.11160430042827485
CTSC,0.38441241034785323,-0.39010143635260963,-0.6850697934745528,0.4717581109536869,-0.19960195143360213,-0.5840411102194631,0.005940929790348366
CTSL,0.19226250650772378,-0.30915226306886906,-0.7634047532872517,0.27070208569865506,-0.3696263561952694,-0.593847110175849,0.05608682699362505
CTTNBP2NL,0.12573753605766452,-0.7711570415436585,-0.2248629225593229,-0.11517006905784913,-0.06788992439321771,0.8017255604292711,-0.18214289205701104
CUL1,0.3329377155167028,-0.784380906327793,-0.13549525694774453,0.017296411645936136,0.46355891916120023,0.01797569354301965,0.08188390155096252
CUL2,0.09377299621701789,-0.45151208933112075,-0.5361280306522337,-0.11834879804895737,0.12446696110554804,0.9649335072448877,0.032138552256291225
CUL3,0.3510071658256999,-0.5378802113446206,-0.04011980852448728,-0.33484213321932377,-0.04655209671156175,0.04071117146378961,-0.3055365529726442
CUL4B,0.4128361005013195,-0.47948545334157,0.0886137209103754,-0.8173665727794289,-0.03246289705285936,0.053308776437370094,0.222287773938535
CUL9,-0.004537154978829631,-0.5344464460222277,0.14681071052179487,-0.043547751994420195,-0.006194544143242299,0.28744394665166334,0.08401035579445965
CUTC,-0.038108799483213114,-0.4336018019293974,-0.04243451762631593,-0.030469498960100948,0.02511616449727286,0.2853887876790116,0.11102012872343801
CUX2,0.19328952128687377,-0.6691736437380432,0.6530540375840835,-0.17170767543762294,-0.5614396756488679,0.49306718943153066,0.11207542145067563
CWC22,0.22604512919974515,-0.6020917628662391,0.28298619003781733,-0.28277023172075644,0.10167580163258544,-0.4320782974542087,0.2468867172064041
CXCL14,-0.031233525661049085,0.016774971574584303,-0.08940841882498972,0.09716655674981717,0.07130136022907103,-0.46409248349268767,0.29469993858382726
CYB561,0.0012212180888138671,-0.3498704957617357,0.021555852778060113,0.2444603854419,-0.2845993551571704,0.29268825544977134,-0.13695099532324087
CYB5A,0.31071549474004334,-0.8545792010958255,-0.10940998935999346,0.39690647551872094,-0.4714206214903633,0.567431878040006,0.27287572275869787
CYBRD1,0.052322464938699305,-0.38251818006131943,-0.263505611001142,-0.08847302969280532,-0.011276670198992254,0.32163740207777297,0.2522202487388956
CYP26A1,0.027384222294077037,-0.4796613458243186,0.31910541818022603,0.49064312233365787,-0.4689437931225288,0.4267495360719973,0.13545590921501516
CYP51A1,0.28605469212872164,-0.751762966271942,-0.9955574411064956,-0.020730335131448552,0.08596868600016062,-0.42247465973923154,0.06549140039134871
DAAM1,0.43982532538310126,-0.5863098835803499,0.13350716231518556,-0.2828599151667932,0.1096785827947252,0.02415804245701607,0.15227512821787959
DAB2,0.16224295730715735,-0.4884998546346465,-0.826657038432616,0.04066068096106683,-0.045250945565779806,-0.5020264672552808,0.008515723721639007
DBNL,0.16513643433640063,-0.5758576795847645,-1.058178622980709,0.07526084077132032,0.03951106414467394,-0.4905538049303927,0.10974943964581169
DCAF1,0.4058112503868698,-0.29208892486094246,0.5718609892320893,0.013300286935786838,-0.4938439656038122,-0.6698957578150444,0.10877603744670113
DCAF11,0.07665156105154022,-0.7284491876586927,-0.06111761071221623,0.12916080833292562,-0.3804339440294856,-0.1751212455629885,-0.24641231131910826
DCAF13,0.3815946955913464,-0.4042016628458246,-0.6114753268700123,-0.12149864885276306,0.26444219725517576,-0.31338312811393204,-0.20290780305512437
DCAF6,0.1451651699538789,-0.8253341017875058,-0.23407147214985247,-0.29256312544721685,0.2546710688654729,1.1283048929326607,0.09718407753024148
DCAF7,0.4414174751770987,-0.4398219592918302,0.3866581477949915,-0.5444347892900382,0.23240293357688557,-0.9287424332482743,0.09778939715665602
DCBLD1,0.447090006493256,-0.3752998486711767,0.8126590031225359,-0.2718678190418754,0.054925900268684096,-0.35719282731497476,-0.056849864994495666
DCBLD2,0.20931605194087397,-0.8364793825665551,-0.26976851632547666,-0.45362036052216026,-0.07064247218741483,-0.19551857035762193,0.05529023560557562
DCLRE1A,0.17541740918977686,-0.5720178397859963,0.8055077449748863,-0.12901936658719865,0.20750612695267961,0.40953076399852817,-0.11804802026738204
DCP1A,0.20284842962197233,-0.9216823538282362,-0.17025569770395005,0.11932488487704233,-0.2149498504675098,1.223977744357592,0.04332616223967353
DCP2,0.2966387648782762,-0.31469768749575805,0.46385623471311893,-0.24391574315926853,0.3601383810169835,-0.23673235624659503,0.029827127586562294
DCPS,0.3602272698556761,-0.10652066885097224,-0.6374951783661066,0.0027501380927987327,0.2027503687286399,-0.12002204474780709,-0.0860708399510681
DCTD,0.12681322384912913,-0.7017328436680151,0.1761179067768151,-0.3605127108725425,0.18906461250637882,0.6984043381736463,0.013079136794777959
DCTN1,0.4451625795670821,-0.060554686670861814,-0.21097777534495402,-0.37821784564010297,-0.09940713521721456,1.0465158643752697,0.0847916794412321
DCTN2,0.3262710015043023,-0.4890091964289954,-0.9050228631832329,-0.15098391440516715,0.05639382573516814,-0.4600626728381532,-0.032504783895051764
DCTN3,0.46028394100096726,-0.15048069784806237,-0.5695566874545291,0.5854765299125428,-0.02085983855810927,0.24248636686947095,0.21295280390513882
DCUN1D4,0.33020568924801474,-0.647675224150206,0.43072523442188987,0.6912244445209456,0.3635890953993084,-0.15386021610537304,0.0003500109936054044
DCUN1D5,0.42868808570538547,-0.5547488360375012,0.17571143320913185,0.08373651189676705,-0.6504474773010432,-0.2157032192821992,-0.13900661677036444
DDHD1,0.40240814599956615,-0.48303759147560205,0.13693480828872598,-0.03277487478356411,0.3489641495537112,-0.4850696479356845,0.014841101393796973
DDIAS,0.1859585150176149,-0.7460578809436981,0.08666711723502261,0.04317374005176983,0.47989309588017126,-0.3015862841898933,-0.10978274184059257
DDOST,0.3310052292339988,-0.6368702601808488,-0.8676676275559411,0.43133752313204154,-0.5717500807488961,-0.15275830518764014,0.1584857928879347
DDRGK1,0.344054556619871,-0.20709654465022256,-0.2581218585114279,-0.027964595905991794,-0.24184933884035445,0.6491369796023203,-0.20387195823119622
DDX20,0.2796722611345715,-0.636292678662598,0.3212292633630728,-0.05020712939334009,0.12530585770596833,-0.14956761527577866,-0.020893463581166335
DDX23,0.1510803894814188,-0.6593062491127047,-0.17674365899688624,-0.2324152087791351,-0.17239077984283155,-0.8635395116728777,0.08844991094520578
DDX28,0.05732386894616953,-0.35768932196603775,0.21760486804134924,0.12051837944053874,0.21903826353045522,0.30304299554067277,-0.07692683190351458
DDX3X,0.43590930285962387,-0.8553575478381699,0.025367916004380448,-0.050105830752646685,-0.6625076820086959,-0.961699583694885,-0.25477014941304926
DDX43,0.4285513013059561,-0.28843612048035694,0.48526319821761066,-0.026144775799974686,-0.6411807160341815,-0.22491694976799467,-0.03436954406629334
DDX49,0.08882162931930311,-0.6551729866676501,-0.20866271790052018,0.006989186690397691,0.1830792592284904,0.24953509407514712,-0.06046914358949752
DDX50,0.28005113987708813,-0.7022893643171021,-0.19716444392713475,0.758826444575051,-0.12878189200942647,-0.15920119016994166,-0.10425419097734083
DDX56,0.241059127754321,-0.5324737917619918,-0.566772919033223,0.7468439445293241,-0.17087867759747608,-0.02742010849196989,0.09938355541021335
DDX59,0.2620065481041347,-0.5148098180540268,0.49746775073789573,-0.057196616140668385,-0.23939597322742384,-0.8093654322925875,0.08064707726871632
DDX6,0.3240656107692118,-0.9000994088378624,-0.18058487295601006,0.050258101880640865,0.4361728414594558,-0.108578986851377,0.027497022561734953
