factor,view,GO_ID,GO_term,GO_category,k_sig,k_bg,n_sig,n_bg,p_raw,n_genes_sig_total,q_bh
F6,METH_pos,GO:0015165,pyrimidine nucleotide-sugar transmembrane transporter activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,METH_neg,GO:0036498,IRE1-mediated unfolded protein response,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0003993,acid phosphatase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0052745,inositol phosphate phosphatase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0004767,sphingomyelin phosphodiesterase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0004308,exo-alpha-sialidase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_pos,GO:0004567,beta-mannosidase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_pos,GO:0007158,neuron cell-cell adhesion,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_pos,GO:0004441,"inositol-1,4-bisphosphate 1-phosphatase activity",Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_pos,GO:1904812,rRNA acetylation involved in maturation of SSU-rRNA,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_pos,GO:1990883,18S rRNA cytidine N-acetyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0008119,thiopurine S-methyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0030166,proteoglycan biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0044458,motile cilium assembly,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0016051,carbohydrate biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0006685,sphingomyelin catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0030125,clathrin vesicle coat,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0010124,phenylacetate catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0003988,acetyl-CoA C-acyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0097255,R2TP complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0071007,U2-type catalytic step 2 spliceosome,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0006046,N-acetylglucosamine catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0004342,glucosamine-6-phosphate deaminase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0019262,N-acetylneuraminate catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0006043,D-glucosamine catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0031982,vesicle,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0008009,chemokine activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0008146,sulfotransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,METH_neg,GO:0072380,TRC complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_neg,GO:0042277,peptide binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,METH_neg,GO:0045127,N-acetylglucosamine kinase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:1901890,positive regulation of cell junction assembly,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:2000049,positive regulation of cell-cell adhesion mediated by cadherin,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0070528,protein kinase C signaling,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0002090,regulation of receptor internalization,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0032418,lysosome localization,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0003844,"1,4-alpha-glucan branching enzyme activity",Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0006843,mitochondrial citrate transmembrane transport,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0071913,citrate secondary active transmembrane transporter activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0099078,BORC complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0003920,GMP reductase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0030594,neurotransmitter receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0042134,rRNA primary transcript binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0004826,phenylalanine-tRNA ligase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0006432,phenylalanyl-tRNA aminoacylation,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0009328,phenylalanine-tRNA ligase complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0048237,rough endoplasmic reticulum lumen,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0048019,receptor antagonist activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0002091,negative regulation of receptor internalization,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0070326,very-low-density lipoprotein particle receptor binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,RNA_pos,GO:0045109,intermediate filament organization,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0045666,positive regulation of neuron differentiation,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0050291,sphingosine N-acyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,RNA_neg,GO:0047184,1-acylglycerophosphocholine O-acyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,RNA_neg,GO:0023041,neuronal signal transduction,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,RNA_neg,GO:0045031,G protein-coupled ATP receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0090114,COPII-coated vesicle budding,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0032511,late endosome to vacuole transport via multivesicular body sorting pathway,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0003920,GMP reductase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:1902560,GMP reductase complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0000502,proteasome complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F7,RNA_pos,GO:0042176,regulation of protein catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0015889,cobalamin transport,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0031419,cobalamin binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0016600,flotillin complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0005978,glycogen biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0004527,exonuclease activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0017046,peptide hormone binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0008528,G protein-coupled peptide receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:1902560,GMP reductase complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0000492,box C/D snoRNP assembly,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0034457,Mpp10 complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0030331,nuclear estrogen receptor binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0006624,vacuolar protein processing,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0005179,hormone activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0023041,neuronal signal transduction,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0005436,sodium:phosphate symporter activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0030643,intracellular phosphate ion homeostasis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0045031,G protein-coupled ATP receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0004089,carbonate dehydratase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0044341,sodium-dependent phosphate transport,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0031700,adrenomedullin receptor binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0010460,positive regulation of heart rate,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:0003073,regulation of systemic arterial blood pressure,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F6,RNA_pos,GO:1990410,adrenomedullin receptor signaling pathway,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0048246,macrophage chemotaxis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0006446,regulation of translational initiation,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0004807,triose-phosphate isomerase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0046166,glyceraldehyde-3-phosphate biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0005852,eukaryotic translation initiation factor 3 complex,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0006552,L-leucine catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0006601,creatine biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0015670,carbon dioxide transport,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0006685,sphingomyelin catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0004767,sphingomyelin phosphodiesterase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0008494,translation activator activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0016788,"hydrolase activity, acting on ester bonds",Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0050918,positive chemotaxis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0019863,IgE binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:1990244,histone H2AT120 kinase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0030071,regulation of mitotic metaphase/anaphase transition,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0055090,acylglycerol homeostasis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0005154,epidermal growth factor receptor binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0030731,guanidinoacetate N-methyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0004419,hydroxymethylglutaryl-CoA lyase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0046951,ketone body biosynthetic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0045103,intermediate filament-based process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0015055,secretin receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0070779,D-aspartate import across plasma membrane,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0098712,L-glutamate import across plasma membrane,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F1,METH_neg,GO:0019563,glycerol catabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0001772,immunological synapse,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0045806,negative regulation of endocytosis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0048030,disaccharide binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0002548,monocyte chemotaxis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0090280,positive regulation of calcium ion import,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0030593,neutrophil chemotaxis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0008199,ferric iron binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0006826,iron ion transport,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0042157,lipoprotein metabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0042472,inner ear morphogenesis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0042491,inner ear auditory receptor cell differentiation,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F2,RNA_pos,GO:0008009,chemokine activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0004145,diamine N-acetyltransferase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0019809,spermidine binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0033700,phospholipid efflux,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0060228,phosphatidylcholine-sterol O-acyltransferase activator activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0034361,very-low-density lipoprotein particle,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0034364,high-density lipoprotein particle,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0034362,low-density lipoprotein particle,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:1903561,extracellular vesicle,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0042627,chylomicron,Component,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0120147,formylglycine-generating oxidase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0018158,protein oxidation,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0140663,ATP-dependent FeS chaperone activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0031492,nucleosomal DNA binding,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0019797,procollagen-proline 3-dioxygenase activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0032963,collagen metabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0034227,tRNA thio-modification,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0030267,glyoxylate reductase (NADPH) activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0008465,hydroxypyruvate reductase (NADH) activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F2,RNA_pos,GO:0030594,neurotransmitter receptor activity,Function,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F2,RNA_pos,GO:0006805,xenobiotic metabolic process,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F2,RNA_pos,GO:0071385,cellular response to glucocorticoid stimulus,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_pos,GO:0038166,angiotensin-activated signaling pathway,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
F5,METH_neg,GO:0048245,eosinophil chemotaxis,Process,1,1,30,2545,0.011787819253438112,30,0.04534900712789621
