,F1,F2,F3,F4,F5,F6,F7
AP3B1,0.4788400810376832,-0.054565906813696156,-0.12070028355089461,0.0075399602778536395,0.05038350878584388,-0.20018409624833702,-0.6447730869548898
AP3M1,0.5215015111989713,-0.044019999747594865,0.07440650215115067,-0.9530562102367595,-0.029747962072227015,-0.2119811360311956,-1.075315600310317
AP3S2,0.29343954067287625,-0.0236067021160654,-0.14301506504222145,-0.12957348060918328,0.5877272043387214,0.9147169639216576,-0.6577805267330259
AP5M1,0.1412703809811427,0.07572684483113237,-0.28507989476509765,-0.08340743865906623,0.19614886800185516,0.006571578864032276,-0.21128979637613624
APAF1,0.45158481313522864,0.11709407694569159,-0.17231264657900142,-0.1851551593515943,0.3862065873658755,0.6157955071789551,-0.5982483394795006
APBB2,0.37944969166865256,-0.02922677976579779,-0.09325782296377466,-0.3973582873369005,0.19736248346120722,-0.13980883497141813,1.1601864269696238
APBB3,-0.03907716176440435,0.0967214253284084,0.0024971182374508897,0.011605641640244895,0.15248932419707584,0.014013185906671735,-0.05159439229596424
APC,0.3235188639558769,0.07261382212445545,0.11909333477480634,-0.6990718843228783,-0.6223547764155453,0.04910832669724105,-0.6884778304852305
APEH,0.3076544212000263,0.09991580548589885,-0.20540564396967162,0.18208219331969386,0.34920286495116626,0.556740379647169,-0.7197328251920447
API5,0.5250253729850206,0.15607594837106678,0.041046730094240855,-0.2294909198917375,0.42201181366987944,0.6617415488450235,0.7111125789465779
APIP,0.34934309657881385,-0.028319152340635322,-0.25136540870862106,0.013269330357714982,0.4533518807568513,-0.47522255102363226,-0.525441974862851
APLF,0.4611698769444805,-0.01490190742101964,-0.08946948740343193,0.28282741966416297,0.5753910286000842,-0.2463135705787709,-0.49930054648096905
APOE,0.6999251125226432,-0.0014052503443903947,0.006864724388286789,0.5904742404098896,-0.9648744481735531,-0.25105932135624076,0.7030035525293211
APOO,0.3088409614808125,-0.11514388465340908,-0.11987854190809015,-0.3171366681092749,0.4842913118253499,0.5435015119886405,-0.8654918271496416
APP,0.4471875419308253,-0.13683393905892974,-0.04114984758315092,0.3013002197149144,0.637904274437614,-0.4972847144773658,-0.7354315632192666
APPBP2,0.37837966803673817,-0.06905470970130133,-0.09911600709066504,0.27650837757416385,-0.2477855102528537,0.39982311010118843,-1.2102792725066047
APPL2,0.3962419328834445,0.09590056920927613,-0.23962901830994077,-0.5444870130545088,-0.4919854516076142,0.03726085961783913,-0.658350386148775
APRT,0.40396907895956363,0.31800276268897726,-0.017230026166516976,1.1985278124826733,0.033639664022599464,-0.35082066721923927,-0.8947808205258485
AQP11,0.06011480663649305,0.18875384004716095,0.05386524627616783,-0.04410182879932694,0.3208903532311271,0.11329739067627909,-0.40555980936260894
ARAF,0.2206693587191264,0.07373247538764584,0.029069401469484054,0.3459230482290049,0.5089440868871529,0.18239792405123223,-0.8101861148886033
ARCN1,0.6063162664304778,0.07049935667802612,0.21179203022710855,0.27211511922389914,-0.6464975975084358,-0.7865791879562767,-0.8486211479043393
ARFGAP2,0.41148073960035025,0.08922234070234625,-0.3247754553011386,0.12364830311285414,0.49562242800864675,-0.41824500304351814,-0.37671475449617353
ARFGAP3,0.4593582080438133,-0.09612337213779157,-0.07114317615684956,0.700325303207529,-0.012316725329072646,-0.1496413664938509,-1.4686170827343377
ARFGEF1,0.3531240031317798,-0.1269626667848194,-0.25451726144453385,-0.7363421760378058,-0.030807532868864597,0.3844537807974389,-0.7537826161206173
ARFIP1,0.5470007681827123,0.025126772128923777,-0.11298039639834569,0.35762773763826117,-0.18715226565346327,0.2161528209370013,-0.204084969235902
